Wall time,Step,Value
1712440981.3585048,51341,-7241.60009765625
1712440983.3558633,51401,-6882.7001953125
1712440990.751359,51637,-6305.0
1712440993.2835507,51717,-6018.89990234375
1712440998.0452359,51869,-5565.64990234375
1712441001.4425218,51981,-5337.85009765625
1712441004.0854352,52065,-5158.2998046875
1712441009.7222815,52251,-4191.60009765625
1712441012.083406,52325,-4142.64990234375
1712441014.0016735,52384,-3998.5
1712441018.6593926,52532,-3860.60009765625
1712441021.0602531,52605,-3776.449951171875
1712441023.771327,52693,-2121.0
1712441026.5092635,52782,-2159.949951171875
1712441028.693773,52852,-2213.89990234375
1712441031.1572456,52929,-2121.550048828125
1712441038.5956008,53165,-2113.050048828125
1712441040.759635,53233,-2098.050048828125
1712441045.771332,53393,-2147.35009765625
1712441055.1743796,53689,-2166.300048828125
1712441057.0554576,53746,-2150.050048828125
1712441061.4879706,53885,-2112.35009765625
1712441066.6481082,54052,-2292.699951171875
1712441070.3541467,54173,-2129.949951171875
1712441083.550676,54597,-2263.85009765625
1712441091.9476395,54869,-2349.85009765625
1712441094.0672138,54939,-2458.449951171875
1712441096.884413,55029,-2526.199951171875
1712441101.3514423,55182,-2665.35009765625
1712441109.576624,55461,-2968.5
1712441124.7312436,55969,-3294.949951171875
1712441132.9754481,56245,-3658.050048828125
1712441211.295987,59117,-7689.39990234375
1712441213.363429,59176,-7729.0498046875
1712441217.5863347,59309,-7898.4501953125
1712441228.6762466,59693,-8737.0
1712441246.342221,60300,-9579.2001953125
1712441249.131034,60387,-9632.0498046875
1712441266.5083306,60996,-10354.349609375
1712441273.4269197,61222,-10633.900390625
1712441288.2654822,61740,-11178.4501953125
1712441310.033031,62461,-11442.9501953125
1712441316.5895147,62677,-11408.900390625
1712441319.9858038,62789,-11470.900390625
1712441351.0051842,63892,-11615.150390625
1712441353.7037024,63976,-7669.39990234375
1712441358.8646102,64149,-8109.10009765625
1712441369.318503,64520,-7915.0
1712441372.6142945,64626,-7070.39990234375
1712441376.8202486,64765,-6861.7998046875
1712441382.602411,64963,-6479.4501953125
1712441385.7992182,65067,-6489.75
1712441390.4682243,65223,-6636.5498046875
1712441414.222361,66039,-5849.5498046875
1712441422.909574,66342,-6826.0
1712441432.3480983,66657,-6135.5
1712441450.865669,67289,-7332.4501953125
1712441471.2368276,67977,-7598.9501953125
1712441473.8329592,68059,-7596.60009765625
1712441476.3672566,68133,-7511.7998046875
1712441479.648694,68237,-7470.2998046875
1712441485.636463,68431,-7097.64990234375
1712441492.42564,68648,-7444.0
1712441495.3537405,68737,-7548.39990234375
1712441505.8749154,69089,-7301.14990234375
1712441512.0359423,69285,-7318.7998046875
1712441522.1519988,69603,-7185.60009765625
1712441524.4421716,69672,-7270.7001953125
1712441529.8970847,69841,-6621.7998046875
1712441544.0129707,70301,-6664.60009765625
1712441558.9542964,70817,-5494.7001953125
1712441569.0095613,71153,-5597.85009765625
1712441573.0498862,71285,-5954.9501953125
1712441575.7910025,71369,-5824.75
1712441586.1918836,71731,-5947.5498046875
1712441588.4042153,71795,-5807.14990234375
1712441596.016161,72028,-5588.4501953125
1712441598.1337893,72086,-5237.35009765625
1712441614.237949,72611,-5450.25
1712441622.2322285,72860,-5792.35009765625
1712441625.8441765,72970,-6069.2998046875
1712441635.635884,73272,-6547.35009765625
1712441658.0504649,74017,-9026.0
1712441659.8880744,74065,-8958.849609375
1712441661.7473726,74115,-8973.849609375
1712441668.1408741,74304,-9020.4501953125
1712441670.5853357,74375,-9111.2001953125
1712441672.6098347,74430,-8531.099609375
1712441674.5326388,74484,-7723.5
1712441678.8584912,74601,-7365.60009765625
1712441682.8608787,74728,-7494.2998046875
1712441687.884383,74879,-7380.5498046875
1712441690.994476,74977,-7479.75
1712441701.1775954,75318,-8369.5498046875
1712441707.4992583,75517,-8461.599609375
1712441712.0108595,75668,-8389.2001953125
1712441718.4928308,75889,-7997.35009765625
1712441722.812843,76033,-8002.75
1712441730.817695,76313,-8556.75
1712441737.9386182,76544,-8243.2001953125
1712441742.6892238,76701,-7058.9501953125
1712441755.8181388,77135,-5819.0
1712441758.7381709,77228,-5723.39990234375
1712441761.5998676,77316,-5665.25
1712441765.2548668,77433,-5726.89990234375
1712441773.362111,77698,-5978.0
1712441776.9496186,77815,-6050.2001953125
1712441781.920266,77981,-6465.10009765625
1712441784.8530378,78073,-6341.7001953125
1712441807.1663516,78812,-6662.2998046875
1712441820.4401197,79214,-6764.39990234375
1712441822.4132767,79269,-6694.60009765625
1712441828.8519435,79465,-5929.75
1712441837.3258264,79720,-5819.85009765625
1712441866.6731668,80655,-5629.39990234375
1712441875.7047856,80961,-5453.5498046875
1712441883.9084678,81209,-5289.14990234375
1712441898.1351027,81704,-5399.0498046875
1712441900.7633688,81779,-4025.800048828125
1712441909.680241,82085,-4141.75
1712441925.1028426,82625,-4329.5
1712441934.3571053,82933,-4469.0498046875
1712441947.0553641,83372,-4583.9501953125
1712441957.9645855,83741,-4763.0
1712441974.6065855,84284,-4736.10009765625
1712441985.9603853,84641,-4823.7998046875
1712441989.8192415,84769,-4731.35009765625
1712441993.2239006,84880,-4811.25
1712441996.4470892,84981,-4880.7998046875
1712442003.2573707,85204,-4646.0498046875
1712442010.1078823,85437,-4786.85009765625
1712442025.4928133,85957,-5624.0498046875
1712442050.1265156,86789,-5490.2998046875
1712442064.3428319,87323,-5152.89990234375
1712442082.0685155,88124,-5355.0498046875
1712442084.2318978,88205,-5394.85009765625
1712442094.0697513,88673,-5465.35009765625
1712442097.9032931,88840,-5590.35009765625
1712442100.6871436,88953,-5400.85009765625
1712442107.2894125,89231,-5712.4501953125
1712442110.359122,89357,-5675.7001953125
1712442113.1136484,89469,-5619.2001953125
1712442115.1147528,89544,-5568.0498046875
1712442126.9582806,90117,-6475.2998046875
1712442130.1094182,90249,-6327.64990234375
1712442135.765455,90509,-6343.89990234375
1712442142.6748602,90807,-6403.5498046875
1712442155.9566183,91424,-5776.64990234375
1712442159.311674,91561,-5846.75
1712442182.22491,92629,-5970.64990234375
1712442185.3648036,92759,-5751.75
1712442198.7579937,93323,-5109.75
1712442212.124224,93808,-5433.64990234375
1712442215.1266701,93901,-5619.0498046875
1712442223.687879,94185,-5230.2998046875
1712442227.8525684,94324,-5255.4501953125
1712442233.8788817,94512,-5353.39990234375
1712442241.538199,94761,-4604.0498046875
1712442257.8701262,95330,-4136.60009765625
1712442264.7334538,95569,-4905.2001953125
1712442291.6758673,96469,-4796.4501953125
1712442307.5806327,97009,-5765.0
1712442309.5577161,97068,-5776.4501953125
1712442312.833851,97172,-5800.7001953125
1712442335.768955,97985,-5840.4501953125
1712442339.1324718,98093,-5701.9501953125
1712442343.6277099,98244,-5865.64990234375
1712442350.8151033,98475,-5925.5498046875
1712442354.8124657,98605,-6165.0498046875
1712442358.313746,98717,-6087.85009765625
1712442365.4456913,98965,-6196.10009765625
1712442370.0391388,99101,-6078.60009765625
1712442386.593073,99633,-5388.5
1712442389.9647734,99741,-5379.25
1712442418.28471,100669,-5848.25
1712442423.794655,100844,-5812.5498046875
1712442426.4618201,100925,-5520.9501953125
1712442430.6229212,101064,-5747.2001953125
1712442434.2980967,101184,-5762.0
1712442437.0095356,101268,-5638.9501953125
1712442440.3028927,101375,-5780.14990234375
1712442444.439929,101512,-5727.7001953125
1712442446.557191,101573,-5521.4501953125
1712442449.5290198,101667,-5553.39990234375
1712442455.941801,101892,-5499.85009765625
1712442461.1702108,102071,-5727.14990234375
1712442464.9029572,102189,-5761.85009765625
1712442484.2125883,102877,-6067.64990234375
1712442491.998453,103153,-7128.5498046875
1712442494.7864046,103241,-7057.4501953125
1712442500.9499307,103453,-6861.39990234375
1712442508.657291,103705,-6934.14990234375
1712442512.7639227,103842,-7013.35009765625
1712442526.5604625,104336,-7596.0498046875
1712442541.2465441,104849,-6519.75
1712442564.9423242,105701,-8812.349609375
1712442583.0661182,106339,-9478.2001953125
1712442589.8894176,106573,-10032.25
1712442604.1696222,107052,-10098.900390625
1712442610.0814924,107255,-10234.9501953125
1712442632.7599666,108089,-10269.349609375
1712442642.3937871,108469,-10390.4501953125
1712442646.3435636,108635,-10502.5498046875
1712442654.4738317,109009,-11959.849609375
1712442660.3178766,109246,-11569.599609375
1712442679.5687897,110153,-10689.0498046875
1712442685.736892,110435,-11341.599609375
1712442692.1046276,110699,-11498.650390625
1712442700.486221,111088,-11755.599609375
1712442711.176363,111593,-11405.349609375
1712442714.1299999,111713,-11351.5
1712442719.9968846,111977,-11508.4501953125
1712442722.7120214,112084,-10245.2998046875
1712442737.172487,112776,-10497.349609375
1712442778.827355,114846,-10580.400390625
1712442793.170423,115544,-12901.0
1712442803.4351196,116001,-12062.5498046875
1712442806.1284983,116110,-12104.599609375
1712442810.5156817,116305,-12567.7001953125
1712442821.2505722,116765,-12821.599609375
1712442824.2130866,116885,-12750.650390625
1712442827.8520803,117041,-12505.4501953125
1712442840.655189,117633,-11695.75
1712442848.3166232,117993,-12838.400390625
1712442852.1272664,118155,-13221.5
1712442854.7682543,118261,-12978.650390625
1712442865.3393912,118740,-12627.9501953125
1712442874.894498,119163,-13219.2001953125
1712442880.1113794,119397,-12899.849609375
1712442884.121415,119573,-13071.2998046875
1712442900.4831355,120345,-12865.0498046875
1712442939.628299,122262,-11613.7001953125
1712442953.0822914,122881,-9705.9501953125
1712442955.602402,122983,-9532.2001953125
1712442959.8981788,123171,-9593.25
1712442980.4659543,124116,-8910.0
1712443012.692157,125629,-13059.900390625
1712443016.6410847,125802,-13177.849609375
1712443023.4415288,126088,-11918.099609375
1712443025.7223294,126175,-11843.5498046875
1712443039.3023908,126801,-12016.7001953125
1712443054.0411315,127429,-10898.7001953125
1712443076.8143113,128554,-10906.25
1712443082.147134,128767,-10405.75
1712443113.9657948,130325,-9478.400390625
1712443145.349071,131799,-11802.849609375
1712443160.3017395,132447,-11312.0
1712443163.1150696,132557,-8668.25
1712443189.7682452,133845,-9923.599609375
1712443193.6101787,134011,-9952.900390625
1712443203.9595618,134501,-9848.7001953125
1712443207.6874592,134656,-9813.900390625
1712443211.6787064,134825,-9867.7001953125
1712443213.3960366,134888,-9631.900390625
1712443217.240136,135052,-9835.4501953125
1712443223.042789,135319,-9940.900390625
1712443227.4640212,135515,-10164.900390625
1712443244.6326294,136263,-10969.7998046875
1712443249.367111,136473,-11671.099609375
1712443256.9881752,136805,-11601.400390625
1712443263.365804,137073,-11875.0498046875
1712443267.7944171,137269,-9937.4501953125
1712443271.006751,137401,-9482.2001953125
1712443277.7335327,137715,-9492.849609375
1712443286.1197066,138081,-9496.900390625
1712443289.7421331,138237,-9650.0
1712443297.5722787,138601,-10757.5
1712443306.7937481,139044,-10993.0498046875
1712443315.8731196,139444,-10906.7998046875
1712443321.945783,139721,-11723.0
1712443332.9179695,140248,-11683.7001953125
1712443336.2553089,140387,-11882.75
1712443360.095516,141568,-11417.0498046875
1712443366.4493494,141828,-10912.2001953125
1712443372.1289554,142085,-11304.7001953125
1712443374.471866,142177,-11354.650390625
1712443377.800904,142297,-10769.400390625
1712443381.0483449,142429,-10324.7998046875
1712443384.1502564,142557,-10460.0498046875
1712443387.9983816,142721,-10367.5
1712443391.410945,142869,-10184.349609375
1712443395.727943,143057,-10701.4501953125
1712443405.8489957,143545,-12554.25
1712443410.980284,143780,-12742.0498046875
1712443414.0452025,143908,-11987.599609375
1712443439.3533843,145105,-14941.0498046875
1712443451.2309175,145648,-13368.599609375
1712443467.7946067,146428,-15767.099609375
1712443479.9730458,146953,-14772.75
1712443482.6380851,147062,-14905.75
1712443487.2112126,147267,-15255.650390625
1712443519.6810815,148889,-16554.349609375
1712443524.2469108,149093,-16360.7001953125
1712443526.8368294,149197,-16360.150390625
1712443530.0431907,149332,-16422.94921875
1712443533.7911887,149492,-16625.75
1712443538.9429271,149696,-16370.9501953125
1712443542.59336,149849,-16536.05078125
1712443545.8575222,149984,-16470.349609375
1712443569.2044191,151049,-14981.599609375
1712443589.157244,151945,-11959.5498046875
1712443592.0095222,152061,-11998.7001953125
1712443598.627086,152333,-9861.099609375
1712443601.5087905,152451,-10077.7998046875
1712443604.709016,152585,-10132.0
1712443607.272243,152687,-10013.5
1712443610.5672104,152823,-10007.5498046875
1712443618.4735904,153193,-9720.75
1712443634.0398378,153888,-8790.900390625
1712443639.8710587,154157,-9183.150390625
1712443642.8530958,154277,-8922.400390625
1712443657.2330842,154885,-9109.400390625
1712443661.689445,155081,-7989.2998046875
1712443672.6899462,155577,-8024.85009765625
1712443677.6522195,155797,-8241.099609375
1712443680.8928092,155933,-7676.5498046875
1712443683.795696,156052,-6970.39990234375
1712443690.223424,156317,-6641.25
1712443702.5618663,156835,-6429.7998046875
1712443712.9588127,157320,-7114.5
1712443726.8350768,157965,-8095.35009765625
1712443743.9186666,158813,-8178.85009765625
1712443752.8627722,159241,-8265.650390625
1712443769.9407659,160088,-11102.75
1712443777.2467113,160432,-11620.5
1712443791.0051544,161110,-12149.9501953125
1712443799.2786076,161476,-12187.0498046875
1712443832.8653815,163109,-13819.099609375
1712443837.329749,163313,-13905.150390625
1712443848.2056386,163817,-13943.599609375
1712443857.535566,164245,-14564.099609375
1712443862.6831095,164481,-14405.150390625
1712443867.5067685,164700,-14714.0
1712443871.1754081,164857,-14760.4501953125
1712443892.2761326,165884,-15927.0
1712443900.9170396,166297,-17305.30078125
1712443910.8687441,166780,-18976.30078125
1712443923.3371584,167389,-20053.25
1712443929.8278494,167692,-19663.69921875
1712443933.7999318,167869,-19533.400390625
1712443938.1119707,168061,-19763.900390625
1712443939.9758275,168133,-19669.599609375
1712443949.0926313,168519,-14894.650390625
1712443953.4918103,168713,-14906.650390625
1712443974.7067356,169692,-14279.2998046875
1712443980.0667543,169940,-14686.400390625
1712443987.52799,170269,-14574.150390625
1712443993.4855175,170513,-13608.150390625
1712444003.717008,171009,-14672.5498046875
1712444009.2886477,171265,-14366.849609375
1712444013.7283726,171465,-14733.2001953125
1712444017.8209631,171645,-13645.4501953125
1712444023.3728855,171901,-13990.7001953125
1712444027.4508975,172081,-12717.25
1712444038.1078887,172597,-12947.2001953125
1712444045.2807631,172915,-10556.900390625
1712444054.7486544,173341,-10213.9501953125
1712444067.5387464,173938,-10833.650390625
1712444076.2473116,174301,-10951.099609375
1712444082.2114742,174580,-10945.599609375
1712444091.1466107,175011,-9409.099609375
1712444093.3068511,175096,-9339.9501953125
1712444096.712729,175245,-9270.7998046875
1712444104.9006565,175605,-8679.900390625
1712444107.8168604,175728,-8536.2001953125
1712444112.5436685,175941,-8763.349609375
1712444125.6235182,176557,-8303.2998046875
1712444127.7229736,176641,-8199.4501953125
1712444135.6535294,176993,-8051.39990234375
1712444155.0051548,177897,-6038.5
1712444161.2176151,178159,-6036.35009765625
1712444166.5188632,178401,-6816.85009765625
1712444170.5888093,178581,-7027.85009765625
1712444194.2519357,179711,-7203.0498046875
1712444211.7075012,180517,-7670.5
1712444216.4429393,180731,-7986.64990234375
1712444224.8426478,181109,-8027.7998046875
1712444228.4682558,181269,-8164.7001953125
1712444232.8606398,181465,-8693.650390625
1712444241.3379571,181845,-8851.2001953125
1712444245.157051,182013,-9114.25
1712444268.1476378,183077,-9163.400390625
1712444281.6503527,183705,-8567.650390625
1712444285.5591831,183877,-8313.4501953125
1712444294.2824163,184296,-8422.900390625
1712444297.6653652,184443,-8634.849609375
1712444302.953432,184658,-7718.85009765625
1712444308.5695348,184913,-8048.35009765625
1712444314.7029352,185189,-7662.2998046875
1712444327.7554045,185818,-8539.75
1712444340.8467896,186429,-9171.75
1712444350.2578676,186851,-8800.2001953125
1712444386.8218637,188645,-12020.5
1712444405.4002604,189553,-11953.25
1712444418.6421194,190184,-12853.099609375
1712444421.5503035,190303,-12905.9501953125
1712444425.9470596,190498,-12666.099609375
1712444465.2670097,192367,-17654.099609375
1712444470.199397,192581,-16864.30078125
1712444477.3262475,192909,-17301.400390625
1712444485.0602155,193269,-17722.849609375
1712444494.0205235,193640,-17554.19921875
1712444498.1948247,193820,-17848.150390625
1712444508.1804132,194296,-18101.400390625
1712444533.060799,195524,-17698.25
1712444539.0529435,195797,-18229.19921875
1712444546.3162146,196109,-17192.400390625
1712444549.1585042,196227,-17266.05078125
1712444552.4991488,196365,-17013.80078125
1712444555.1515994,196473,-17123.599609375
1712444561.269026,196726,-14037.5498046875
1712444570.5314326,197141,-12992.349609375
1712444576.2515745,197404,-13733.9501953125
1712444581.9437034,197660,-14125.0
1712444585.2911713,197801,-10442.5498046875
1712444587.8948321,197905,-10160.400390625
1712444601.6070776,198540,-10302.7998046875
1712444604.1157746,198637,-10344.150390625
1712444607.7964106,198793,-10157.349609375
1712444614.5240242,199078,-9722.9501953125
1712444618.8916273,199267,-10394.5498046875
1712444627.6701288,199652,-10731.5
1712444632.0786874,199847,-10628.150390625
1712444648.8775373,200543,-9712.75
1712444651.7766387,200660,-9853.5498046875
1712444658.0110607,200921,-9920.9501953125
1712444669.3245616,201468,-10470.650390625
1712444674.141553,201681,-10913.900390625
1712444677.2925522,201809,-10918.5498046875
1712444682.3167706,202039,-10596.2998046875
1712444685.678686,202180,-9827.0498046875
1712444692.395323,202492,-10437.0
1712444701.045341,202873,-10343.2998046875
1712444704.4922528,203021,-9244.2998046875
1712444707.9843063,203165,-9405.9501953125
1712444718.5043375,203611,-9569.9501953125
1712444724.0650837,203869,-10258.5498046875
1712444734.3903913,204361,-9766.2001953125
1712444737.8511064,204508,-9900.0498046875
1712444745.5234256,204836,-9448.5
1712444774.3636937,206122,-9087.2001953125
1712444777.38337,206245,-9221.0
1712444780.7310662,206385,-8930.400390625
1712444789.486319,206768,-8482.599609375
1712444805.6086369,207461,-7898.2998046875
1712444829.3846736,208597,-7919.85009765625
1712444845.9045198,209365,-7471.7998046875
1712444874.3575327,210745,-8037.2001953125
1712444879.0276423,210957,-7817.35009765625
1712444904.5578742,212208,-8375.650390625
1712444909.598047,212437,-8758.0
1712444913.4698148,212605,-8131.2001953125
1712444916.6604068,212741,-8236.75
1712444929.2435431,213323,-9693.400390625
1712444932.5929224,213467,-9681.25
1712444936.9288716,213656,-9483.599609375
1712444950.1647651,214292,-11372.0
1712444963.740149,214949,-11056.349609375
1712444967.81493,215127,-11250.2998046875
1712444978.9670224,215656,-11246.25
1712444986.0411882,215981,-12164.349609375
1712444990.596711,216184,-11822.599609375
1712445004.3780181,216819,-12499.849609375
1712445009.465118,217044,-12701.0498046875
1712445020.172061,217525,-12796.099609375
1712445036.361274,218284,-12207.0498046875
1712445041.1325588,218495,-12200.2001953125
1712445049.158562,218841,-11535.0
1712445062.8708606,219479,-12819.900390625
1712445070.8828979,219854,-12736.099609375
1712445076.6884375,220120,-13184.150390625
1712445085.6084511,220542,-14090.2001953125
1712445105.8001342,221471,-14740.2998046875
1712445108.9940941,221603,-14758.0
1712445114.1981285,221839,-13624.5
1712445117.5040317,221976,-13529.7001953125
1712445132.1132472,222659,-13260.4501953125
1712445136.8584979,222865,-12311.150390625
1712445171.3761559,224381,-11224.2001953125
1712445178.5275538,224712,-12140.400390625
1712445186.3559783,225046,-12442.599609375
1712445198.162225,225607,-11563.75
1712445207.8509233,226033,-10556.849609375
1712445210.1704156,226123,-10025.9501953125
1712445213.4653394,226257,-8951.4501953125
1712445216.9499848,226404,-9085.25
1712445223.110258,226653,-6953.7998046875
1712445225.6400115,226752,-7051.89990234375
1712445238.6072366,227373,-8828.0498046875
1712445245.096708,227645,-9276.2001953125
1712445248.702491,227797,-9210.599609375
1712445255.540266,228116,-9876.2001953125
1712445262.5545323,228437,-10902.4501953125
1712445276.9716692,229080,-11552.400390625
1712445286.3450568,229495,-11431.849609375
1712445318.9863155,230992,-10248.4501953125
1712445323.2738085,231177,-10187.599609375
1712445330.143655,231495,-10266.7998046875
1712445347.9633298,232369,-13863.0498046875
1712445365.191036,233180,-13865.4501953125
1712445372.6610508,233499,-14301.349609375
1712445378.986757,233786,-15215.75
1712445382.7317774,233947,-15358.5
1712445392.3857691,234372,-12453.4501953125
1712445396.647833,234557,-12552.099609375
1712445401.5734055,234779,-12940.5
1712445408.9420388,235125,-12360.849609375
1712445412.538077,235277,-11442.4501953125
1712445425.5521526,235853,-11658.75
1712445430.1548393,236054,-11485.7001953125
1712445433.0605485,236172,-11190.849609375
1712445450.912866,236929,-11367.150390625
1712445454.3426535,237076,-11478.099609375
1712445458.106701,237229,-11086.650390625
1712445461.9010725,237393,-7354.10009765625
1712445468.5659697,237672,-7486.14990234375
1712445472.1813388,237824,-7644.2998046875
1712445475.952857,237987,-6847.39990234375
1712445486.9775724,238513,-5970.0
1712445493.0730717,238796,-5916.2001953125
1712445511.1089773,239563,-6136.7001953125
1712445513.9331172,239676,-6005.2998046875
1712445515.4602423,239728,-5406.0
1712445520.215328,239933,-5077.5
1712445522.896151,240042,-5057.7001953125
1712445527.8878844,240263,-5146.25
1712445558.931602,241711,-6189.85009765625
1712445562.386336,241856,-5945.10009765625
1712445565.4935372,241985,-5771.0498046875
1712445568.3233516,242101,-5866.0498046875
1712445573.6849458,242337,-6097.89990234375
1712445576.9277225,242472,-6061.5498046875
1712445580.3140454,242617,-5879.64990234375
1712445594.2811809,243277,-5814.9501953125
1712445598.0525765,243444,-6018.7001953125
1712445605.4895616,243800,-6474.4501953125
1712445616.6949573,244352,-6263.0498046875
1712445623.020973,244645,-6473.4501953125
1712445628.8252196,244917,-6614.0
1712445632.928544,245103,-6393.2001953125
1712445664.0439863,246589,-6603.4501953125
1712445673.0638628,246993,-6683.14990234375
1712445676.6734605,247155,-6714.75
1712445690.0036085,247760,-5652.60009765625
1712445712.5918348,248868,-6316.75
1712445723.84143,249421,-8316.75
1712445754.196177,250925,-9657.5498046875
1712445764.2725046,251382,-10288.5
1712445782.610412,252300,-10473.849609375
1712445789.1799588,252608,-10728.9501953125
1712445804.2961292,253332,-11156.599609375
1712445839.882918,255087,-11759.7001953125
1712445843.604821,255249,-12028.5498046875
1712445859.8395696,256004,-11647.099609375
1712445871.2721326,256535,-13157.25
1712445901.3125074,257989,-13547.400390625
1712445921.4286563,258939,-14878.2001953125
1712445926.3275418,259165,-15461.2001953125
1712445931.5256314,259405,-13464.900390625
1712445933.957415,259503,-13369.2001953125
1712445937.388403,259649,-11693.9501953125
1712445943.7397885,259949,-11697.900390625
1712445948.5464644,260168,-11904.9501953125
1712445954.4977427,260443,-11999.900390625
1712445962.7609289,260837,-11888.349609375
1712445972.9251106,261332,-12475.0
1712445979.758426,261629,-11176.349609375
1712445983.5276506,261793,-11158.0498046875
1712445991.7806094,262188,-10847.0498046875
1712446007.573262,262909,-10786.75
1712446013.2137847,263161,-11138.2998046875
1712446023.6494374,263599,-9628.2998046875
1712446027.769393,263763,-9421.2998046875
1712446062.501357,265341,-9526.9501953125
1712446109.9431975,267477,-8562.650390625
1712446116.1442335,267703,-9237.849609375
1712446120.350559,267844,-9363.7998046875
1712446123.1013854,267931,-8731.650390625
1712446127.6793246,268085,-8684.2998046875
1712446138.3711708,268453,-8401.7001953125
1712446157.0405426,269253,-7801.39990234375
1712446181.3567011,270459,-7424.7001953125
1712446188.440714,270785,-7699.85009765625
1712446226.8521724,272396,-8465.0498046875
