Wall time,Step,Value
1712356479.59754,84578,-940.9500122070312
1712356481.7367642,84647,-941.4099731445312
1712356483.9760082,84719,-951.4299926757812
1712356487.3257537,84831,-951.219970703125
1712356490.119163,84923,-941.0700073242188
1712356493.322569,85029,-940.989990234375
1712356495.743125,85109,-940.8699951171875
1712356498.717634,85209,-940.6099853515625
1712356501.3916779,85297,-930.47998046875
1712356504.5388978,85405,-920.2899780273438
1712356507.3478613,85499,-910.1199951171875
1712356509.854204,85581,-910.1099853515625
1712356512.2871015,85661,-930.0800170898438
1712356514.7322693,85741,-930.1300048828125
1712356517.2793612,85825,-930.2999877929688
1712356519.6419237,85901,-930.280029296875
1712356521.7770767,85969,-930.2100219726562
1712356523.3917944,86017,-920.2100219726562
1712356525.5433583,86085,-920.5
1712356527.9872422,86165,-920.6400146484375
1712356530.0372694,86229,-920.8800048828125
1712356534.119395,86369,-920.9500122070312
1712356537.1003904,86469,-931.1099853515625
1712356539.8306077,86559,-931.1099853515625
1712356542.8160217,86657,-920.97998046875
1712356546.1831996,86772,-910.6900024414062
1712356549.14471,86869,-910.4500122070312
1712356552.121908,86969,-900.219970703125
1712356554.9161909,87061,-900.4299926757812
1712356558.3249607,87177,-910.5
1712356561.3437526,87277,-910.5499877929688
1712356563.725708,87353,-910.530029296875
1712356566.9505346,87461,-900.4500122070312
1712356570.3019273,87575,-900.2000122070312
1712356572.8420641,87657,-910.3400268554688
1712356575.6136386,87749,-920.4099731445312
1712356579.2629254,87874,-920.0700073242188
1712356583.061882,88005,-919.8400268554688
1712356585.6024203,88089,-929.8800048828125
1712356587.9667606,88165,-929.8400268554688
1712356590.9808662,88265,-929.5900268554688
1712356593.9015734,88361,-929.260009765625
1712356597.3260224,88477,-938.8900146484375
1712356601.0830147,88605,-938.8699951171875
1712356603.9389682,88700,-938.7100219726562
1712356606.7648013,88793,-938.4299926757812
1712356609.506856,88885,-938.1699829101562
1712356612.6227164,88989,-938.010009765625
1712356617.250724,89149,-938.0700073242188
1712356619.7644873,89233,-948.219970703125
1712356622.57289,89325,-958.4299926757812
1712356625.536881,89425,-958.4199829101562
1712356628.1215045,89509,-968.530029296875
1712356631.3772805,89617,-968.3599853515625
1712356633.3848352,89681,-968.6900024414062
1712356635.0983963,89733,-969.25
1712356638.7604017,89857,-959.27001953125
1712356641.5706677,89949,-949.5499877929688
1712356644.2443137,90037,-939.77001953125
1712356646.5156362,90110,-939.8300170898438
1712356649.4187648,90208,-939.760009765625
1712356651.9184566,90289,-940.1699829101562
1712356654.2858546,90367,-940.4500122070312
1712356658.031045,90493,-940.2100219726562
1712356661.0967739,90595,-940.0599975585938
1712356663.1003807,90657,-940.5
1712356665.3293307,90729,-940.77001953125
1712356668.1259491,90821,-930.8400268554688
1712356670.769543,90910,-930.97998046875
1712356673.8839564,91013,-931.2999877929688
1712356676.7646537,91109,-931.260009765625
1712356679.1736007,91189,-931.3800048828125
1712356681.424628,91261,-921.75
1712356684.3826706,91360,-921.6500244140625
1712356686.8102522,91440,-921.6900024414062
1712356691.557361,91604,-911.9600219726562
1712356694.335892,91695,-912.030029296875
1712356697.0810711,91785,-911.97998046875
1712356699.547398,91865,-912.260009765625
1712356702.3526633,91957,-911.8400268554688
1712356705.3687935,92057,-911.3200073242188
1712356708.0066833,92145,-921.2000122070312
1712356710.3889685,92224,-931.3599853515625
1712356712.7870271,92301,-951.6300048828125
1712356715.0541446,92376,-941.8699951171875
1712356717.5225883,92456,-942.0499877929688
1712356719.9035108,92533,-942.0499877929688
1712356722.438077,92617,-941.9500122070312
1712356725.1577773,92706,-942.1099853515625
1712356727.9474454,92800,-942.0999755859375
1712356732.473987,92960,-941.8400268554688
1712356735.2026572,93049,-941.6699829101562
1712356737.4338436,93124,-951.8300170898438
1712356740.1782696,93214,-941.4400024414062
1712356742.7008781,93297,-931.239990234375
1712356745.7134948,93399,-931.2100219726562
1712356748.4555862,93489,-931.0800170898438
1712356750.9686897,93572,-941.0900268554688
1712356754.2569978,93684,-941.469970703125
1712356757.7060132,93799,-941.6400146484375
1712356762.461546,93964,-951.4400024414062
1712356765.3222759,94057,-951.4000244140625
1712356768.2186484,94153,-931.3200073242188
1712356771.1954849,94255,-931.1199951171875
1712356774.391879,94361,-931.3099975585938
1712356777.3615825,94462,-931.280029296875
1712356780.003712,94549,-931.2999877929688
1712356782.7954812,94641,-941.010009765625
1712356785.5817442,94735,-940.6799926757812
1712356787.787275,94805,-950.489990234375
1712356790.6176414,94901,-950.3800048828125
1712356792.878019,94976,-950.4099731445312
1712356795.7471724,95071,-950.5700073242188
1712356798.7129095,95169,-940.4500122070312
1712356801.2443964,95252,-940.5999755859375
1712356804.3678126,95356,-940.4299926757812
1712356807.4314163,95457,-920.280029296875
1712356810.6807256,95565,-920.010009765625
1712356813.4298735,95657,-930.010009765625
1712356816.656752,95765,-939.760009765625
1712356819.9886267,95877,-939.6400146484375
1712356822.8272986,95972,-939.6400146484375
1712356825.348715,96053,-939.469970703125
1712356828.5795732,96161,-929.0
1712356832.306556,96289,-918.719970703125
1712356834.7709253,96370,-918.780029296875
1712356837.422755,96457,-918.7999877929688
1712356840.071548,96547,-938.9199829101562
1712356842.853916,96639,-929.0
1712356845.2857246,96717,-929.010009765625
1712356848.6697679,96832,-928.8599853515625
1712356851.6136734,96929,-928.719970703125
1712356854.5024657,97025,-928.6599731445312
1712356857.06928,97109,-928.780029296875
1712356859.4169087,97185,-928.6799926757812
1712356861.9174502,97268,-929.1099853515625
1712356864.0039525,97334,-929.25
1712356866.7403862,97425,-929.02001953125
1712356869.5670009,97519,-929.0700073242188
1712356871.7816455,97591,-929.0999755859375
1712356874.0707276,97663,-929.3800048828125
1712356876.8168352,97753,-939.5
1712356879.271634,97834,-939.6599731445312
1712356881.4966567,97905,-939.8400268554688
1712356883.9583333,97985,-940.1300048828125
1712356885.8092663,98043,-940.6300048828125
1712356887.8914094,98109,-930.8499755859375
1712356890.6916072,98201,-930.75
1712356892.8821578,98272,-941.2000122070312
1712356895.292047,98349,-951.3400268554688
1712356897.7941065,98429,-951.4500122070312
1712356900.1177745,98505,-941.5599975585938
1712356903.5046678,98619,-941.3599853515625
1712356906.8655024,98733,-951.8200073242188
1712356909.2595997,98812,-951.72998046875
1712356912.6416202,98925,-952.3800048828125
1712356913.8346796,98957,-952.9099731445312
1712356916.422506,99043,-953.1199951171875
1712356918.9191043,99124,-953.1199951171875
1712356922.0256376,99227,-942.989990234375
1712356924.760113,99317,-942.5999755859375
1712356926.9768703,99390,-942.5399780273438
1712356929.6237805,99477,-942.5700073242188
1712356932.2176843,99561,-952.7000122070312
1712356934.4730766,99633,-952.7000122070312
1712356937.089525,99719,-952.5700073242188
1712356939.2916062,99789,-962.75
1712356942.0991576,99882,-962.7000122070312
1712356945.1977248,99986,-962.3699951171875
